1.0581,1.0691,1.0575,1.0689
1.0689,1.0854,1.0687,1.0804
1.08,1.0813,1.0764,1.0789
1.0789,1.0944,1.0765,1.0916
1.0915,1.0931,1.0833,1.0857
1.0857,1.0969,1.0796,1.0943
1.0943,1.0953,1.0834,1.0846
1.0843,1.0871,1.0813,1.0828
1.0827,1.083,1.0707,1.0707
1.0707,1.0823,1.0687,1.0794
1.0793,1.084,1.077,1.0808
1.0808,1.0927,1.0808,1.0894
1.0894,1.0937,1.0854,1.086
1.0859,1.0891,1.0827,1.0832
1.0835,1.0939,1.0826,1.0916
1.0916,1.1035,1.0916,1.1028
1.1026,1.109,1.0985,1.1077
1.1056,1.1179,1.1047,1.1148
1.1146,1.1148,1.1072,1.1104
1.1104,1.1114,1.1074,1.1084
1.1084,1.1139,1.1027,1.1031
1.1031,1.1102,1.1025,1.106
1.1073,1.1075,1.0939,1.0968
1.0968,1.0995,1.0913,1.0951
1.0951,1.1089,1.0949,1.1079
1.1079,1.1156,1.1055,1.1144
1.1145,1.1221,1.1127,1.1159
1.1135,1.1195,1.1131,1.1131
1.1132,1.1153,1.1079,1.1144
1.1144,1.1174,1.1043,1.1043
1.1043,1.1104,1.1039,1.106
1.106,1.1165,1.1034,1.1165
1.117,1.1182,1.1121,1.1154
1.1154,1.1225,1.1152,1.1157
1.1157,1.122,1.1142,1.1215
1.1215,1.1294,1.1187,1.1234
1.1234,1.1265,1.119,1.1206
1.1198,1.1212,1.1159,1.12
1.12,1.1231,1.1178,1.1207
1.1207,1.124,1.1196,1.1239
1.1239,1.126,1.1229,1.1234
1.1235,1.1237,1.1076,1.1076
1.1072,1.1095,1.1062,1.1081
1.1081,1.1082,1.0976,1.0976
1.0976,1.1038,1.0972,1.0999
1.0999,1.1124,1.0984,1.1113
1.1113,1.1118,1.1011,1.1051
1.1075,1.1216,1.1075,1.1211
1.1212,1.1463,1.1212,1.1261
1.1264,1.1355,1.1259,1.1337
1.1338,1.1455,1.1338,1.1414
1.1415,1.1434,1.1344,1.1372
1.1373,1.1373,1.1272,1.1294
1.1294,1.1415,1.1294,1.1391
1.1389,1.1432,1.1343,1.1423
1.1423,1.1433,1.1361,1.1394
1.1393,1.1532,1.1384,1.1498
1.1485,1.1513,1.1421,1.1506
1.1506,1.155,1.1466,1.1478
1.1478,1.1505,1.1383,1.142
1.142,1.1433,1.1366,1.1378
1.1378,1.1389,1.1326,1.1359
1.1346,1.1365,1.1291,1.1338
1.1338,1.1382,1.1338,1.1346
1.1347,1.1364,1.132,1.133
1.133,1.136,1.1276,1.1276
1.1272,1.1299,1.1218,1.1288
1.1283,1.1344,1.1283,1.1289
1.1289,1.1304,1.1212,1.1212
1.1213,1.1234,1.1142,1.1147
1.1147,1.1156,1.1107,1.112
1.112,1.1154,1.1117,1.1124
1.1132,1.1133,1.1038,1.1043
1.1043,1.1095,1.1041,1.1041
1.1041,1.1105,1.1041,1.1077
1.1077,1.1095,1.107,1.1079
1.1079,1.1088,1.1005,1.1015
1.1009,1.1019,1.0971,1.0973
1.0973,1.0993,1.0946,1.0967
1.0966,1.1016,1.095,1.0978
1.0979,1.1154,1.0979,1.1151
1.1152,1.1156,1.1048,1.1048
1.1038,1.1091,1.1038,1.1043
1.1043,1.1059,1.1,1.101
1.101,1.1138,1.101,1.1049
1.1052,1.1071,1.1027,1.1051
1.1052,1.1106,1.1045,1.1045
1.1036,1.1037,1.1012,1.1012
1.1012,1.1065,1.1012,1.105
1.105,1.1072,1.105,1.106
1.106,1.106,1.1055,1.1055
1.1055,1.1069,1.1055,1.1061
1.1065,1.1072,1.096,1.096
1.0959,1.0978,1.0936,1.0966
1.0967,1.0973,1.091,1.0919
1.0919,1.0922,1.0912,1.0912
1.0912,1.0917,1.0866,1.0878
1.0881,1.09,1.0727,1.0744
1.0744,1.0772,1.0679,1.0679
1.0679,1.0771,1.0679,1.0737
1.0737,1.08,1.0706,1.0757
1.0758,1.0841,1.0748,1.0755
1.0739,1.0821,1.0739,1.0757
1.0757,1.0806,1.0749,1.0761
1.0761,1.0778,1.0725,1.075
1.075,1.0782,1.0697,1.0704
1.0704,1.0741,1.0689,1.0689
1.0692,1.0703,1.0643,1.0677
1.0677,1.0678,1.0646,1.0662
1.0662,1.078,1.0662,1.0778
1.0778,1.0893,1.0778,1.0863
1.0863,1.1036,1.0863,1.1018
1.1046,1.1119,1.0912,1.0923
1.0923,1.0978,1.0923,1.0961
1.0961,1.0968,1.08,1.08
1.08,1.0847,1.0712,1.0712
1.0711,1.0764,1.0694,1.0699
1.0693,1.0794,1.0672,1.0788
1.0788,1.0824,1.0746,1.0814
1.0814,1.0886,1.0776,1.0866
1.0867,1.0974,1.0867,1.0961
1.0959,1.0961,1.0822,1.0829
1.081,1.0831,1.0769,1.0769
1.077,1.0835,1.077,1.0833
1.0833,1.0846,1.0751,1.0761
1.0762,1.0836,1.0762,1.0829
1.0829,1.0829,1.0731,1.0768
1.0765,1.0785,1.0747,1.0777
1.0776,1.08,1.0718,1.0731
1.0731,1.0772,1.0723,1.0749
1.0749,1.0789,1.0737,1.0785
1.0785,1.0796,1.0744,1.0753
1.0765,1.093,1.0739,1.0898
1.0898,1.0912,1.0865,1.0892
1.0891,1.0906,1.0775,1.0775
1.0775,1.0819,1.0759,1.0791
1.0791,1.083,1.0783,1.0783
1.0793,1.0868,1.0793,1.0794
1.0794,1.0837,1.0774,1.0816
1.0816,1.0827,1.0766,1.0773
1.0773,1.0823,1.0679,1.0682
1.0683,1.072,1.0666,1.0685
1.0685,1.073,1.0685,1.0725
1.0725,1.0731,1.0694,1.0709
1.0709,1.0713,1.0669,1.0699
1.0699,1.0729,1.0692,1.0711
1.0711,1.0789,1.0684,1.0766
1.0776,1.0787,1.0755,1.0766
1.0766,1.0809,1.075,1.0767
1.0767,1.0774,1.0719,1.072
1.072,1.0732,1.0692,1.0692
1.0692,1.0713,1.0679,1.0699
1.0696,1.0733,1.0683,1.0729
1.0729,1.0734,1.0713,1.0717
1.0716,1.0736,1.0703,1.0722
1.0723,1.0766,1.0717,1.0752
1.0753,1.0767,1.0719,1.0723
1.0715,1.0721,1.0597,1.0597
1.0597,1.0617,1.0577,1.0603
1.0603,1.0609,1.0567,1.0567
1.0567,1.0602,1.0562,1.0565
1.0565,1.0608,1.0564,1.0596
1.0606,1.0649,1.0606,1.0642
1.0641,1.0668,1.0641,1.0663
1.0662,1.0814,1.0662,1.079
1.079,1.0804,1.0732,1.074
1.074,1.0773,1.074,1.0759
1.0758,1.0758,1.0727,1.0727
1.0733,1.0784,1.0727,1.0782
1.0787,1.0877,1.0787,1.0868
1.088,1.0892,1.0837,1.0837
1.0846,1.0858,1.0816,1.0847
1.0867,1.0883,1.0809,1.083
1.0831,1.0944,1.0831,1.0937
1.0943,1.0968,1.0913,1.0916
1.0938,1.0938,1.0903,1.0912
1.0926,1.0938,1.088,1.0911
1.0912,1.0939,1.0903,1.0912
1.0923,1.0964,1.0904,1.0934
1.0948,1.0948,1.0903,1.0903
1.0906,1.0929,1.0884,1.0918
1.0929,1.0955,1.091,1.0941
1.0956,1.1023,1.0934,1.0974
1.0973,1.1024,1.0973,1.1017
1.1022,1.1083,1.1022,1.1055
1.1061,1.1098,1.1056,1.1065
1.1081,1.1106,1.1065,1.1072
1.1083,1.1083,1.1034,1.106
1.1079,1.1079,1.1022,1.1025
1.1035,1.1052,1.102,1.102
1.1026,1.1032,1.1003,1.1029
1.1038,1.1038,1.0992,1.0992
1.1005,1.1005,1.097,1.0974
1.0978,1.0995,1.0961,1.0992
1.0992,1.1033,1.0984,1.1031
1.1033,1.11,1.1031,1.11
1.1109,1.1152,1.1109,1.1127
1.1131,1.1149,1.1109,1.1109
1.1122,1.1122,1.1072,1.1072
1.1089,1.1089,1.1037,1.1054
1.1094,1.1094,1.0984,1.1006
1.1015,1.1024,1.0967,1.0967
1.0979,1.1018,1.0967,1.1017
1.1025,1.1025,1.0987,1.0994
1.1,1.1042,1.1,1.1036
1.1037,1.1092,1.1037,1.1083
1.1095,1.1099,1.1055,1.1057
1.1074,1.1074,1.1019,1.1019
1.1032,1.1032,1.101,1.1016
1.1027,1.1027,1.0956,1.0956
1.0983,1.0983,1.0878,1.0888
1.0911,1.0911,1.0832,1.0841
1.0848,1.0868,1.0801,1.0801
1.0812,1.0893,1.081,1.0888
1.089,1.0937,1.0888,1.0934
1.0936,1.0989,1.0909,1.0956
1.0978,1.0978,1.0915,1.0937
1.095,1.0977,1.0897,1.0897
1.0902,1.0934,1.0887,1.0917
1.0938,1.0938,1.0864,1.0874
1.0883,1.0913,1.0869,1.0913
1.0919,1.0919,1.0873,1.0881
1.0902,1.0902,1.0806,1.0809
1.0815,1.0837,1.0807,1.0836
1.0845,1.0858,1.0816,1.0816
1.0836,1.0836,1.0769,1.077
1.0777,1.0777,1.0751,1.0773
1.0786,1.0811,1.0775,1.0797
1.0802,1.084,1.0787,1.0787
1.0797,1.0813,1.0787,1.0787
1.08,1.08,1.0731,1.0731
1.075,1.075,1.071,1.0735
1.0736,1.086,1.0736,1.0836
1.0838,1.0893,1.0831,1.0888
1.0901,1.0901,1.0865,1.0878
1.0877,1.0927,1.0877,1.092
1.0925,1.0978,1.0925,1.097
1.0971,1.1003,1.096,1.0993
1.1006,1.1013,1.098,1.098
1.099,1.099,1.0951,1.0966
1.0976,1.0976,1.0938,1.0938
1.0942,1.098,1.0941,1.098
1.0986,1.1016,1.0971,1.0984
1.1002,1.102,1.0962,1.0993
1.1001,1.1079,1.0995,1.1068
1.1077,1.1077,1.1025,1.1032
1.1062,1.1076,1.1001,1.1007
1.1008,1.1023,1.0972,1.0972
1.0989,1.1017,1.0966,1.1013
1.1017,1.1076,1.1002,1.1062
1.1074,1.1074,1.1052,1.1063
1.1081,1.1082,1.1037,1.1042
1.1061,1.1061,1.0996,1.0996
1.1001,1.1017,1.0976,1.0976
1.0985,1.101,1.0963,1.0997
1.1025,1.1033,1.0934,1.0944
1.0949,1.0982,1.0918,1.0931
1.0966,1.0966,1.0843,1.0857
1.0861,1.0927,1.0855,1.0895
1.091,1.091,1.0878,1.0885
1.0888,1.0921,1.0871,1.0916
1.0928,1.0928,1.0888,1.0901
1.0908,1.0908,1.0874,1.0886
1.0886,1.0916,1.0886,1.0889
1.0895,1.0896,1.0869,1.0875
1.0875,1.0879,1.0834,1.0853
1.0853,1.0972,1.0831,1.0965
1.0965,1.1164,1.0965,1.1126
1.1135,1.1188,1.1083,1.1137
1.1138,1.1237,1.1138,1.1184
1.1182,1.129,1.1173,1.129
1.1289,1.1353,1.1256,1.1256
1.1255,1.1364,1.1253,1.1351
1.1351,1.1395,1.1305,1.1314
1.1315,1.1346,1.1296,1.1316
1.132,1.1496,1.1298,1.1476
1.1473,1.1631,1.1473,1.1607
1.1608,1.1612,1.1502,1.1502
1.1508,1.1573,1.1497,1.1571
1.1571,1.1615,1.1546,1.1546
1.155,1.1609,1.1535,1.1595
1.1594,1.1643,1.1555,1.156
1.156,1.1611,1.1552,1.1607
1.1605,1.1656,1.158,1.158
1.1579,1.1652,1.1571,1.1626
1.1625,1.1659,1.1592,1.1649
1.1649,1.1719,1.1639,1.1712
1.1712,1.1753,1.1626,1.1626
1.1627,1.1691,1.1627,1.1682
1.1686,1.1717,1.1677,1.1692
1.1691,1.1794,1.1685,1.1784
1.1786,1.1914,1.1786,1.1879
1.1878,1.1997,1.1878,1.1982
1.1982,1.2036,1.1941,1.1999
1.2002,1.2053,1.1932,1.203
1.2029,1.2202,1.2029,1.2123
1.2123,1.2226,1.1958,1.2002
1.2001,1.2007,1.1866,1.1866
1.1865,1.1969,1.185,1.196
1.196,1.1976,1.1922,1.1944
1.1942,1.2024,1.1927,1.2015
1.2015,1.2116,1.2003,1.2111
1.2112,1.2142,1.2065,1.2065
1.2065,1.2075,1.1963,1.1965
1.1965,1.1983,1.1916,1.1926
1.1927,1.1931,1.1844,1.1881
1.1883,1.195,1.1871,1.1932
1.1931,1.1956,1.1845,1.1845
1.185,1.1868,1.1777,1.1796
1.1798,1.1847,1.1793,1.1833
1.1838,1.1861,1.1821,1.1839
1.1842,1.188,1.1771,1.1771
1.1773,1.1797,1.1753,1.1792
1.1795,1.1805,1.1755,1.1755
1.1758,1.1762,1.1728,1.1732
1.1733,1.1739,1.1695,1.1704
1.1705,1.1762,1.1705,1.1728
1.173,1.1746,1.166,1.166
1.1662,1.1673,1.158,1.1603
1.1604,1.1655,1.1599,1.1648
1.1647,1.1657,1.161,1.161
1.1616,1.1621,1.1564,1.1613
1.1614,1.1683,1.1595,1.1678
1.1683,1.1753,1.1683,1.1732
1.1733,1.1765,1.1709,1.1709
1.171,1.1734,1.1661,1.1662
1.1665,1.1675,1.1583,1.1583
1.1585,1.1595,1.1522,1.1522
1.1524,1.1524,1.1454,1.1454
1.1454,1.1492,1.1445,1.1487
1.1488,1.151,1.1474,1.1474
1.1475,1.1503,1.1468,1.1468
1.1466,1.1483,1.1427,1.1466
1.1469,1.1592,1.1469,1.1576
1.1578,1.1654,1.1578,1.1625
1.1625,1.1718,1.1625,1.1713
1.1713,1.1743,1.1661,1.1721
1.1721,1.1725,1.1645,1.1645
1.1646,1.1734,1.1646,1.1733
1.1733,1.1757,1.1723,1.1726
1.1727,1.1843,1.1727,1.1842
1.1842,1.188,1.1824,1.1864
1.1854,1.1913,1.183,1.1871
1.1871,1.1874,1.1795,1.1795
1.1794,1.1837,1.1687,1.1687
1.1687,1.1783,1.1687,1.1737
1.1737,1.1813,1.1737,1.176
1.1769,1.1798,1.17,1.1708
1.1708,1.1717,1.168,1.17
1.1699,1.1723,1.1692,1.1692
1.1692,1.1695,1.1631,1.1631
1.1631,1.1645,1.1631,1.1634
1.1633,1.1666,1.1633,1.1659
1.1659,1.1725,1.1659,1.1699
1.1698,1.1737,1.1655,1.1662
1.1668,1.1668,1.1668,1.1668
1.1722,1.1791,1.1721,1.1791
1.1742,1.1888,1.1742,1.1825
1.1827,1.1831,1.1754,1.1774
1.1775,1.1785,1.1568,1.1622
1.1618,1.173,1.1615,1.1706
1.1703,1.1718,1.1539,1.1577
1.1602,1.1608,1.1491,1.1498
1.1498,1.1568,1.144,1.1564
1.1562,1.1787,1.1557,1.1663
1.1668,1.1725,1.1615,1.17
1.1699,1.1747,1.1553,1.1553
1.1573,1.1618,1.1561,1.16
1.161,1.164,1.1565,1.1605
1.1605,1.1612,1.154,1.1557
1.1563,1.1615,1.1545,1.1591
1.1593,1.1625,1.1562,1.1585
1.1585,1.1609,1.1549,1.1549
1.1551,1.1588,1.1551,1.156
1.1561,1.1561,1.1411,1.1423
1.1441,1.1468,1.1383,1.1412
1.1413,1.143,1.1343,1.1357
1.1371,1.1395,1.1294,1.1298
1.1297,1.1365,1.129,1.1339
1.134,1.1361,1.13,1.13
1.1303,1.1338,1.1254,1.1328
1.1333,1.1368,1.1255,1.1259
1.1256,1.1333,1.122,1.1324
1.1322,1.1343,1.1284,1.1303
1.1303,1.1358,1.1274,1.1326
1.133,1.1333,1.1233,1.1233
1.1223,1.1292,1.1218,1.1275
1.1284,1.1297,1.1223,1.1223
1.122,1.1238,1.1162,1.1205
1.1203,1.1265,1.1203,1.1245
1.1243,1.1276,1.1188,1.12
1.1195,1.1209,1.1058,1.1076
1.107,1.107,1.097,1.103
1.103,1.107,1.094,1.101
1.101,1.105,1.093,1.1
1.1,1.107,1.099,1.104
1.1032,1.1043,1.0958,1.1026
1.1024,1.1034,1.0885,1.0885
1.089,1.0937,1.0862,1.0933
1.0932,1.0942,1.0884,1.0889
1.0881,1.0881,1.0793,1.0807
1.0803,1.0862,1.0788,1.0825
1.083,1.0923,1.0805,1.0883
1.0882,1.0913,1.0861,1.0885
1.0883,1.0975,1.0881,1.0946
1.0943,1.1048,1.0802,1.103
1.1031,1.1043,1.0896,1.0907
1.0908,1.0958,1.089,1.0933
1.0933,1.1005,1.0816,1.0996
1.0993,1.1039,1.0941,1.0994
1.0996,1.1065,1.0966,1.0966
1.0971,1.0997,1.088,1.0893
1.0893,1.0915,1.0855,1.0911
1.0913,1.0925,1.0866,1.0911
1.0916,1.096,1.0883,1.0888
1.0884,1.0906,1.0829,1.0841
1.0832,1.0866,1.0717,1.0765
1.0765,1.0788,1.0685,1.073
1.073,1.0777,1.07,1.0713
1.072,1.0823,1.0693,1.0766
1.0773,1.0823,1.0728,1.078
1.0788,1.0803,1.0768,1.0783
1.0782,1.0793,1.071,1.0713
1.0701,1.0851,1.0701,1.0835
1.084,1.0845,1.0768,1.0773
1.0775,1.0881,1.0728,1.0743
1.074,1.0811,1.0732,1.0791
1.0798,1.0878,1.0798,1.0813
1.082,1.0829,1.0748,1.0769
1.0771,1.0816,1.0767,1.08
1.0794,1.0815,1.0695,1.0703
1.0703,1.0715,1.0633,1.07
1.0704,1.0704,1.0595,1.0658
1.066,1.0685,1.0615,1.0631
1.063,1.0633,1.058,1.061
1.0606,1.0655,1.0565,1.0642
1.0613,1.0683,1.06,1.0613
1.0607,1.0626,1.058,1.0585
1.0584,1.0666,1.0584,1.0664
1.0669,1.0695,1.0607,1.0633
1.0635,1.0638,1.0578,1.0587
1.0598,1.0631,1.055,1.058
1.059,1.0601,1.0554,1.0571
1.0563,1.0633,1.0563,1.0623
1.0624,1.0766,1.0621,1.0755
1.076,1.0824,1.0742,1.0799
1.0797,1.0812,1.0743,1.0756
1.0761,1.0827,1.071,1.0785
1.0788,1.08,1.0707,1.0714
1.0714,1.073,1.0641,1.065
1.0654,1.0669,1.0606,1.0661
1.0665,1.0741,1.0642,1.0661
1.0654,1.0686,1.0646,1.0669
1.0669,1.0708,1.0661,1.0672
1.0675,1.0687,1.0624,1.0661
1.0654,1.0705,1.0617,1.0623
1.0623,1.063,1.0548,1.0575
1.0582,1.0605,1.0552,1.0594
1.0594,1.0645,1.0564,1.0603
1.061,1.0625,1.044,1.044
1.0456,1.0487,1.0411,1.0432
1.0435,1.0507,1.0403,1.041
1.0404,1.0482,1.0404,1.0413
1.0423,1.0473,1.0418,1.0452
1.0448,1.0465,1.0328,1.0355
1.0355,1.0414,1.0308,1.0324
1.0328,1.0377,1.0285,1.0372
1.0371,1.0371,1.0273,1.0288
1.0289,1.0463,1.0266,1.046
1.046,1.0486,1.0428,1.047
1.0472,1.0521,1.0439,1.0479
1.0485,1.0557,1.0472,1.0535
1.0536,1.0536,1.0411,1.0421
1.042,1.0436,1.0383,1.0426
1.0424,1.0438,1.0292,1.0298
1.0303,1.0356,1.0293,1.0335
1.0337,1.0421,1.0296,1.0388
1.0399,1.0416,1.0311,1.0348
1.0348,1.0355,1.0295,1.0323
1.0322,1.0348,1.0275,1.033
1.033,1.0423,1.0309,1.0421
1.041,1.0477,1.04,1.043
1.0433,1.0437,1.0345,1.0349
1.0349,1.0368,1.0318,1.0328
1.0328,1.0357,1.0293,1.0338
1.0342,1.0389,1.0208,1.0233
1.0233,1.0255,1.0213,1.0255
1.0237,1.0256,1.0215,1.0215
1.022,1.0258,1.0188,1.0236
1.0235,1.0269,1.0201,1.0215
1.022,1.0225,1.0151,1.0217
1.0215,1.0242,1.0165,1.0176
1.0176,1.0198,1.0115,1.0145
1.0148,1.0208,1.0112,1.0165
1.0163,1.0223,1.0129,1.0204
1.0202,1.0251,1.0187,1.0191
1.019,1.023,1.0187,1.0196
1.0211,1.032,1.0125,1.0295
1.03,1.0435,1.0284,1.0408
1.041,1.0546,1.0397,1.0537
1.0526,1.0567,1.0478,1.0514
1.0513,1.0544,1.0459,1.0495
1.0522,1.072,1.0515,1.065
1.065,1.0701,1.0611,1.0621
1.0618,1.0687,1.0593,1.0665
1.0664,1.0739,1.0654,1.0724
1.0727,1.0743,1.068,1.0697
1.07,1.0706,1.063,1.0693
1.0698,1.07,1.0632,1.0682
1.068,1.0793,1.0673,1.0772
1.0774,1.0825,1.0748,1.0754
1.0754,1.079,1.0726,1.0745
1.0738,1.074,1.0683,1.0715
1.0714,1.0764,1.0702,1.0707
1.0703,1.0725,1.0645,1.0652
1.0655,1.0672,1.0626,1.0668
1.0669,1.0696,1.0563,1.0568
1.057,1.0599,1.055,1.058
1.0575,1.0583,1.0493,1.0512
1.0516,1.0559,1.0502,1.0519
1.0523,1.0644,1.0465,1.0638
1.064,1.0689,1.063,1.0665
1.0669,1.0676,1.0472,1.0493
1.0493,1.0546,1.0416,1.0531
1.0533,1.0549,1.041,1.0416
1.0414,1.0471,1.0414,1.0435
1.0436,1.0485,1.0431,1.0457
1.0459,1.0493,1.0438,1.0466
1.0465,1.0605,1.0465,1.0573
1.0573,1.0638,1.056,1.0586
1.0582,1.0727,1.0558,1.0679
1.0681,1.0719,1.0592,1.0613
